From,To,Type,SourceFile
"Adds.Forms.frmPlotCustoms","Adds.Forms.frmPlotCustoms.cboDiv_SelectedIndexChanged","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotCustoms.cs"
"Adds.Forms.frmPlotCustoms","Adds.Forms.frmPlotCustoms.btnAdd_Click","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotCustoms.cs"
"Adds.Forms.frmPlotCustoms","Adds.Forms.frmPlotCustoms.btnDelete_Click","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotCustoms.cs"
"Adds.Forms.frmPlotCustoms","Adds.Forms.frmPlotCustoms.btnClose_Click","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotCustoms.cs"
"Adds.Forms.frmPlotCustoms","Adds.Forms.frmPlotCustoms.cboName_SelectedIndexChanged","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotCustoms.cs"
"C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotCustoms.Designer.cs","Adds.Forms","Using","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotCustoms.Designer.cs"
"Adds.Forms.frmPlotCustoms","Adds.Forms.frmPlotCustoms.Dispose","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotCustoms.Designer.cs"
"Adds.Forms.frmPlotCustoms","Adds.Forms.frmPlotCustoms.InitializeComponent","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotCustoms.Designer.cs"
"C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotDefMain.cs","Adds.Forms","Using","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotDefMain.cs"
"Adds.Forms.frmPlotDefMain","Form","Inheritance","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotDefMain.cs"
"Adds.Forms.frmPlotDefMain","Adds.Forms.frmPlotDefMain.frmPlotDefMain_Load","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotDefMain.cs"
"Adds.Forms.frmPlotDefMain","Adds.Forms.frmPlotDefMain.dgvPlots_MouseDown","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotDefMain.cs"
"Adds.Forms.frmPlotDefMain","Adds.Forms.frmPlotDefMain.Populate","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotDefMain.cs"
"Adds.Forms.frmPlotDefMain","Adds.Forms.frmPlotDefMain.plotToolStripMenuItem_Click","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotDefMain.cs"
"Adds.Forms.frmPlotDefMain","Adds.Forms.frmPlotDefMain.dgvPlots_DoubleClick","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotDefMain.cs"
"Adds.Forms.frmPlotDefMain","Adds.Forms.frmPlotDefMain.ShowPlotDefinitionDialog","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotDefMain.cs"
"Adds.Forms.frmPlotDefMain","Adds.Forms.frmPlotDefMain.plotGroupsToolStripMenuItem_Click","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotDefMain.cs"
"Adds.Forms.frmPlotDefMain","Adds.Forms.frmPlotDefMain.groupsToolStripMenuItem_Click","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotDefMain.cs"
"C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotDefMain.Designer.cs","Adds.Forms","Using","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotDefMain.Designer.cs"
"Adds.Forms.frmPlotDefMain","Adds.Forms.frmPlotDefMain.Dispose","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotDefMain.Designer.cs"
"Adds.Forms.frmPlotDefMain","Adds.Forms.frmPlotDefMain.InitializeComponent","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotDefMain.Designer.cs"
"C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotGroupDef.cs","Adds.Forms","Using","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotGroupDef.cs"
"Adds.Forms.frmPlotGroupDef","Form","Inheritance","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotGroupDef.cs"
"Adds.Forms.frmPlotGroupDef","Adds.Forms.frmPlotGroupDef.frmPlotGroupDef_Load","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotGroupDef.cs"
"Adds.Forms.frmPlotGroupDef","Adds.Forms.frmPlotGroupDef.dgvPlotDefs_RowPrePaint","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotGroupDef.cs"
"Adds.Forms.frmPlotGroupDef","Adds.Forms.frmPlotGroupDef.Populate","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotGroupDef.cs"
"Adds.Forms.frmPlotGroupDef","Adds.Forms.frmPlotGroupDef.bsGroups_CurrentChanged","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotGroupDef.cs"
"Adds.Forms.frmPlotGroupDef","Adds.Forms.frmPlotGroupDef.ClearAllControls","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotGroupDef.cs"
"Adds.Forms.frmPlotGroupDef","Adds.Forms.frmPlotGroupDef.dgvPlotDefs_SortCompare","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotGroupDef.cs"
"Adds.Forms.frmPlotGroupDef","Adds.Forms.frmPlotGroupDef.dgvPlotDefs_Click","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotGroupDef.cs"
"Adds.Forms.frmPlotGroupDef","Adds.Forms.frmPlotGroupDef.dgvPlotDefs_SelectionChanged","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotGroupDef.cs"
"Adds.Forms.frmPlotGroupDef","Adds.Forms.frmPlotGroupDef.dgvPlotDef_Update","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotGroupDef.cs"
"Adds.Forms.frmPlotGroupDef","Adds.Forms.frmPlotGroupDef.btnClear_Click","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotGroupDef.cs"
"Adds.Forms.frmPlotGroupDef","Adds.Forms.frmPlotGroupDef.btnClose_Click","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotGroupDef.cs"
"Adds.Forms.frmPlotGroupDef","Adds.Forms.frmPlotGroupDef.btnAddPlotDef_Click","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotGroupDef.cs"
"Adds.Forms.frmPlotGroupDef","Adds.Forms.frmPlotGroupDef.ReSortPlotDefs","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotGroupDef.cs"
"Adds.Forms.frmPlotGroupDef","Adds.Forms.frmPlotGroupDef.CustomsToAddOrUpdate","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotGroupDef.cs"
"Adds.Forms.frmPlotGroupDef","Adds.Forms.frmPlotGroupDef.PlotDefOverides","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotGroupDef.cs"
"Adds.Forms.frmPlotGroupDef","Adds.Forms.frmPlotGroupDef.btuRemovePlot_Click","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotGroupDef.cs"
"Adds.Forms.frmPlotGroupDef","Adds.Forms.frmPlotGroupDef.btnUp_Click","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotGroupDef.cs"
"Adds.Forms.frmPlotGroupDef","Adds.Forms.frmPlotGroupDef.btnDown_Click","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotGroupDef.cs"
"Adds.Forms.frmPlotGroupDef","Adds.Forms.frmPlotGroupDef.btnAdd_Click","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotGroupDef.cs"
"Adds.Forms.frmPlotGroupDef","Adds.Forms.frmPlotGroupDef.btnUpdate_Click","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotGroupDef.cs"
"Adds.Forms.frmPlotGroupDef","Adds.Forms.frmPlotGroupDef.btnDelete_Click","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotGroupDef.cs"
"Adds.Forms.frmPlotGroupDef","Adds.Forms.frmPlotGroupDef.cboGroupName_Click","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotGroupDef.cs"
"C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotGroupDef.Designer.cs","Adds.Forms","Using","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotGroupDef.Designer.cs"
"Adds.Forms.frmPlotGroupDef","Adds.Forms.frmPlotGroupDef.Dispose","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotGroupDef.Designer.cs"
"Adds.Forms.frmPlotGroupDef","Adds.Forms.frmPlotGroupDef.InitializeComponent","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmPlotGroupDef.Designer.cs"
"C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmreplaceblock.cs","Adds.Forms","Using","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmreplaceblock.cs"
"Adds.Forms.frmReplaceBlock","Form","Inheritance","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmreplaceblock.cs"
"Adds.Forms.frmReplaceBlock","Adds.Forms.frmReplaceBlock.PopulateNewBlockChoices","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmreplaceblock.cs"
"Adds.Forms.frmReplaceBlock","Adds.Forms.frmReplaceBlock.btnOK_Click","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmreplaceblock.cs"
"Adds.Forms.frmReplaceBlock","Adds.Forms.frmReplaceBlock.cboNewBlock_SelectedIndexChanged","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmreplaceblock.cs"
"Adds.Forms.frmReplaceBlock","Adds.Forms.frmReplaceBlock.BlockName","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmreplaceblock.cs"
"C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmreplaceblock.designer.cs","Adds.Forms","Using","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmreplaceblock.designer.cs"
"Adds.Forms.frmReplaceBlock","Adds.Forms.frmReplaceBlock.Dispose","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmreplaceblock.designer.cs"
"Adds.Forms.frmReplaceBlock","Adds.Forms.frmReplaceBlock.InitializeComponent","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmreplaceblock.designer.cs"
"C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmresults.cs","Adds","Using","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmresults.cs"
"Adds.frmResults","Form","Inheritance","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmresults.cs"
"Adds.frmResults","Adds.frmResults.frmResults_Load","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmresults.cs"
"Adds.frmResults","Adds.frmResults.btnCancel_Click","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmresults.cs"
"Adds.frmResults","Adds.frmResults.btnOk_Click","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmresults.cs"
"Adds.frmResults","Adds.frmResults.SelectedRow","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmresults.cs"
"C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmresults.designer.cs","Adds","Using","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmresults.designer.cs"
"Adds.frmResults","Adds.frmResults.Dispose","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmresults.designer.cs"
"Adds.frmResults","Adds.frmResults.InitializeComponent","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmresults.designer.cs"
"C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSelectSub.cs","Adds","Using","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSelectSub.cs"
"Adds.frmSelectSub","Form","Inheritance","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSelectSub.cs"
"Adds.frmSelectSub","Adds.frmSelectSub.DecodeDiv","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSelectSub.cs"
"Adds.frmSelectSub","Adds.frmSelectSub.TreeViewFilterSetup","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSelectSub.cs"
"Adds.frmSelectSub","Adds.frmSelectSub.DgvSetup","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSelectSub.cs"
"Adds.frmSelectSub","Adds.frmSelectSub.PopulateSubs","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSelectSub.cs"
"Adds.frmSelectSub","Adds.frmSelectSub.tvFilter_NodeMouseClick","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSelectSub.cs"
"Adds.frmSelectSub","Adds.frmSelectSub.frmSelectSub_FormClosing","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSelectSub.cs"
"Adds.frmSelectSub","Adds.frmSelectSub.tvFilter_AfterSelect","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSelectSub.cs"
"Adds.frmSelectSub","Adds.frmSelectSub.dgvResults_CellDoubleClick","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSelectSub.cs"
"Adds.frmSelectSub","Adds.frmSelectSub.btnCancel_Click","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSelectSub.cs"
"Adds.frmSelectSub","Adds.frmSelectSub.SubCode","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSelectSub.cs"
"Adds.frmSelectSub","Adds.frmSelectSub.SubDescription","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSelectSub.cs"
"Adds.frmSelectSub","Adds.frmSelectSub.SubDwg","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSelectSub.cs"
"Adds.frmSelectSub","Adds.frmSelectSub.SubOrg","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSelectSub.cs"
"Adds.frmSelectSub","Adds.frmSelectSub.SubScada","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSelectSub.cs"
"Adds.frmSelectSub","Adds.frmSelectSub.SubEMB","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSelectSub.cs"
"Adds.frmSelectSub","Adds.frmSelectSub.SubID","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSelectSub.cs"
"Adds.frmSelectSub","Adds.frmSelectSub.CurrentDiv","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSelectSub.cs"
"C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSelectSub.Designer.cs","Adds","Using","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSelectSub.Designer.cs"
"Adds.frmSelectSub","Adds.frmSelectSub.Dispose","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSelectSub.Designer.cs"
"Adds.frmSelectSub","Adds.frmSelectSub.InitializeComponent","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSelectSub.Designer.cs"
"C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSpecialSub.cs","Adds","Using","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSpecialSub.cs"
"Adds.frmSpecialSub","Form","Inheritance","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSpecialSub.cs"
"Adds.frmSpecialSub","Adds.frmSpecialSub.label4_Click","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSpecialSub.cs"
"Adds.frmSpecialSub","Adds.frmSpecialSub.PopulateSubstations","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSpecialSub.cs"
"Adds.frmSpecialSub","Adds.frmSpecialSub.cboSubstations_SelectedIndexChanged","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSpecialSub.cs"
"Adds.frmSpecialSub","Adds.frmSpecialSub.cboFacID_SelectedIndexChanged","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSpecialSub.cs"
"Adds.frmSpecialSub","Adds.frmSpecialSub.DoesSubStationDrawingExist","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSpecialSub.cs"
"Adds.frmSpecialSub","Adds.frmSpecialSub.btnCheckSLDName_Click","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSpecialSub.cs"
"Adds.frmSpecialSub","Adds.frmSpecialSub.btnAdd_Click","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSpecialSub.cs"
"Adds.frmSpecialSub","Adds.frmSpecialSub.FacID","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSpecialSub.cs"
"Adds.frmSpecialSub","Adds.frmSpecialSub.AddsSLDDwg","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSpecialSub.cs"
"Adds.frmSpecialSub","Adds.frmSpecialSub.AddsPanelName","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSpecialSub.cs"
"Adds.frmSpecialSub","Adds.frmSpecialSub.EMBPanelName","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSpecialSub.cs"
"C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSpecialSub.Designer.cs","Adds","Using","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSpecialSub.Designer.cs"
"Adds.frmSpecialSub","Adds.frmSpecialSub.Dispose","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSpecialSub.Designer.cs"
"Adds.frmSpecialSub","Adds.frmSpecialSub.InitializeComponent","MethodCall","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Forms\frmSpecialSub.Designer.cs"
"C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Properties\Resources.Designer.cs","Adds.Properties","Using","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Properties\Resources.Designer.cs"
"Adds.Properties.Resources","Adds.Properties.Resources.ResourceManager","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Properties\Resources.Designer.cs"
"Adds.Properties.Resources","Adds.Properties.Resources.Culture","PropertyAccess","C:\Users\kidsg\Downloads\Documentation\ADDS Original Files\19.0\Adds\Properties\Resources.Designer.cs"
